MIN;AVG;MAX
3;143;200
21;125;200
37;75;105
24;76;113
33;76;109
37;74;110
29;72;113
46;76;109
51;78;117
19;130;200
45;80;120
32;84;112
41;78;106
43;83;111
41;79;117
